분류코드,카테고리
3203,패션잡화>패션소품>스타킹>판타롱스타킹
3204,패션잡화>패션소품>스타킹>밴드스타킹
3205,패션잡화>패션소품>스타킹>팬티스타킹
3206,패션잡화>패션소품>스타킹>압박보정스타킹
3207,패션잡화>패션소품>스타킹>스프레이스타킹
3209,패션잡화>패션소품>브로치>보석브로치
3210,패션잡화>패션소품>브로치>패션브로치
3211,패션잡화>패션소품>브로치>카네이션브로치
3213,출산/육아>임부복>임부속옷>수유브라
3214,출산/육아>임부복>임부속옷>임부팬티
3215,출산/육아>임부복>임부속옷>임부내복
3216,출산/육아>임부복>임부속옷>임부러닝
3217,출산/육아>임부복>임부속옷>임산부복대
3219,출산/육아>임산부용품>태교용품>태교용구
3220,출산/육아>임산부용품>태교용품>태교음반/DVD
3222,출산/육아>유아동잡화>신발>보행기신발
3223,출산/육아>유아동잡화>신발>구두
3224,출산/육아>유아동잡화>신발>부츠/털신
3225,출산/육아>유아동잡화>신발>샌들
3226,생활/건강>자동차용품>편의용품>차량용온풍기
3227,생활/건강>자동차용품>편의용품>차량용청소기
3229,생활/건강>자동차용품>오일관리>미션오일
3230,생활/건강>자동차용품>오일관리>미션오일첨가제
3231,생활/건강>자동차용품>오일관리>부동액
3232,생활/건강>자동차용품>오일관리>브레이크오일
3233,생활/건강>자동차용품>오일관리>엔진오일첨가제
3234,생활/건강>자동차용품>오일관리>연료첨가제
3235,생활/건강>자동차용품>오일관리>오일세트
3236,생활/건강>자동차용품>오일관리>오일필터
3237,생활/건강>자동차용품>오일관리>엔진오일
3238,생활/건강>자동차용품>오일관리>연비향상오일
3239,생활/건강>자동차용품>오일관리>기타오일용품
3241,생활/건강>자동차용품>익스테리어용품>스티커
3242,생활/건강>자동차용품>익스테리어용품>엠블럼
3243,생활/건강>자동차용품>익스테리어용품>가드
3244,생활/건강>자동차용품>익스테리어용품>몰딩
3245,생활/건강>자동차용품>익스테리어용품>사이드미러
3246,생활/건강>자동차용품>익스테리어용품>후사경
3247,생활/건강>자동차용품>익스테리어용품>선루프
3248,생활/건강>자동차용품>익스테리어용품>선바이저
3249,생활/건강>자동차용품>익스테리어용품>에어로파츠
3250,생활/건강>자동차용품>익스테리어용품>와이퍼
3251,생활/건강>자동차용품>익스테리어용품>워셔액
3252,생활/건강>자동차용품>익스테리어용품>도어스커프
3253,생활/건강>자동차용품>익스테리어용품>번호판볼트
3254,생활/건강>자동차용품>익스테리어용품>사이드스텝
3255,생활/건강>자동차용품>익스테리어용품>안테나볼
3256,생활/건강>자동차용품>익스테리어용품>폴대
3257,생활/건강>자동차용품>익스테리어용품>후드핀
3258,생활/건강>자동차용품>익스테리어용품>캐리어
3259,생활/건강>자동차용품>익스테리어용품>루프박스
3261,생활/건강>자동차용품>인테리어용품>기어용품
3262,생활/건강>자동차용품>인테리어용품>대시보드커버
3263,생활/건강>자동차용품>인테리어용품>룸미러
3264,생활/건강>자동차용품>인테리어용품>룸미러커버
3265,생활/건강>자동차용품>인테리어용품>보조룸미러
3266,생활/건강>자동차용품>인테리어용품>몰딩
3267,생활/건강>자동차용품>인테리어용품>썬팅필름
3268,생활/건강>자동차용품>인테리어용품>안전벨트
3269,생활/건강>자동차용품>인테리어용품>차량용나침반
3270,생활/건강>자동차용품>인테리어용품>차량용시계
3271,생활/건강>자동차용품>인테리어용품>차량용장식소품
3272,생활/건강>자동차용품>인테리어용품>차량용재떨이
3273,생활/건강>자동차용품>인테리어용품>차량용사진액자
3274,생활/건강>자동차용품>인테리어용품>페달용품
3275,생활/건강>자동차용품>인테리어용품>핸들
3276,생활/건강>자동차용품>인테리어용품>핸들커버
3277,생활/건강>자동차용품>인테리어용품>햇빛가리개
3278,생활/건강>자동차용품>인테리어용품>주차번호판
3280,생활/건강>자동차용품>전기용품>소켓/시거잭
3281,생활/건강>자동차용품>전기용품>인버터
3282,생활/건강>자동차용품>전기용품>전류전압안정기
3283,생활/건강>자동차용품>전기용품>접지케이블
3284,생활/건강>자동차용품>전기용품>차량용태양열충전기
3285,생활/건강>자동차용품>전기용품>차량용AC어댑터
3286,생활/건강>자동차용품>전기용품>컨버터
3288,생활/건강>자동차용품>수납용품>CD바이저
3289,생활/건강>자동차용품>수납용품>논슬립패드
3290,생활/건강>자동차용품>수납용품>선글라스클립
3291,생활/건강>자동차용품>수납용품>옷걸이/후크/행거
3292,생활/건강>자동차용품>수납용품>콘솔박스
3293,생활/건강>자동차용품>수납용품>트렁크정리함
3294,생활/건강>자동차용품>수납용품>포켓
3295,생활/건강>자동차용품>수납용품>홀더
3296,생활/건강>자동차용품>수납용품>휴지통
3297,생활/건강>자동차용품>수납용품>우산걸이
3298,생활/건강>자동차용품>수납용품>테이블
3300,생활/건강>자동차용품>휴대폰용품>차량용휴대폰거치대
3301,생활/건강>자동차용품>휴대폰용품>차량용휴대폰충전기
3303,생활/건강>자동차용품>타이어/휠>휠
3304,생활/건강>자동차용품>타이어/휠>휠용품
3305,생활/건강>자동차용품>타이어/휠>타이어
3306,생활/건강>자동차용품>타이어/휠>타이어용품
3308,생활/건강>자동차용품>튜닝용품>냉각
3309,생활/건강>자동차용품>튜닝용품>배기/흡기튜닝
3310,생활/건강>자동차용품>튜닝용품>브레이크
3311,생활/건강>자동차용품>튜닝용품>서스펜션
3312,생활/건강>자동차용품>튜닝용품>엔진튠업
3313,생활/건강>자동차용품>튜닝용품>점화케이블
3314,생활/건강>자동차용품>튜닝용품>점화플러그
3315,생활/건강>자동차용품>튜닝용품>계기판
3316,생활/건강>자동차용품>튜닝용품>게이지
3317,생활/건강>자동차용품>튜닝용품>혼
3318,생활/건강>자동차용품>튜닝용품>레이싱용품
3319,생활/건강>자동차용품>튜닝용품>기타튜닝용품
3321,생활/건강>수집품>게임>다트
3322,생활/건강>수집품>게임>보드게임
3323,생활/건강>수집품>게임>마술도구
3325,생활/건강>수집품>퍼즐/블록>퍼즐
3326,생활/건강>수집품>퍼즐/블록>블록
3328,생활/건강>수집품>모형/프라모델/피규어>모형
3330,패션잡화>패션소품>라이터/담배용품>라이터
3331,패션잡화>패션소품>라이터/담배용품>담배케이스
3332,패션잡화>패션소품>라이터/담배용품>기타담배용품
3334,패션잡화>시계>패션시계>가죽밴드시계
3335,패션잡화>시계>패션시계>메탈밴드시계
3336,패션잡화>시계>패션시계>금시계
3337,패션잡화>시계>패션시계>뱅글/팔찌형시계
3338,패션잡화>시계>패션시계>젤리/우레탄밴드시계
3339,패션잡화>시계>패션시계>회중시계
3341,패션잡화>시계>시계소품>시계줄
3342,패션잡화>시계>시계소품>시계보관함
3345,패션잡화>주얼리>반지>다이아몬드반지
3346,패션잡화>주얼리>반지>14K반지
3347,패션잡화>주얼리>반지>18K반지
3348,패션잡화>주얼리>반지>순금반지
3349,패션잡화>주얼리>반지>은반지
3350,패션잡화>주얼리>반지>유색보석반지
3351,패션잡화>주얼리>반지>진주반지
3352,패션잡화>주얼리>반지>패션반지
3353,패션잡화>주얼리>반지>이니셜반지
3355,패션잡화>주얼리>귀걸이>다이아몬드 귀걸이
3356,패션잡화>주얼리>귀걸이>14K귀걸이
3357,패션잡화>주얼리>귀걸이>18K귀걸이
3358,패션잡화>주얼리>귀걸이>순금귀걸이
3359,패션잡화>주얼리>귀걸이>은귀걸이
3360,패션잡화>주얼리>귀걸이>유색보석귀걸이
3361,패션잡화>주얼리>귀걸이>진주귀걸이
3362,패션잡화>주얼리>귀걸이>패션귀걸이
3363,패션잡화>주얼리>귀걸이>이니셜귀걸이
3364,패션잡화>주얼리>귀걸이>피어싱
3366,패션잡화>주얼리>목걸이>다이아몬드목걸이
3367,패션잡화>주얼리>목걸이>14K목걸이
3368,패션잡화>주얼리>목걸이>18K목걸이
3369,패션잡화>주얼리>목걸이>순금목걸이
3370,패션잡화>주얼리>목걸이>은목걸이
3371,패션잡화>주얼리>목걸이>유색보석목걸이
3372,패션잡화>주얼리>목걸이>진주목걸이
3373,패션잡화>주얼리>목걸이>패션목걸이
3374,패션잡화>주얼리>목걸이>이니셜목걸이
3376,패션잡화>주얼리>펜던트>금펜던트
3377,패션잡화>주얼리>펜던트>은펜던트
3378,패션잡화>주얼리>펜던트>유색보석펜던트
3379,패션잡화>주얼리>펜던트>패션펜던트
3381,패션잡화>주얼리>주얼리세트>다이아몬드세트
3382,패션잡화>주얼리>주얼리세트>14K세트
3383,패션잡화>주얼리>주얼리세트>18K세트
3384,패션잡화>주얼리>주얼리세트>은세트
3385,패션잡화>주얼리>주얼리세트>유색보석세트
3386,패션잡화>주얼리>주얼리세트>진주세트
3387,패션잡화>주얼리>주얼리세트>패션주얼리세트
3389,패션잡화>주얼리>주얼리소품>보관함/케이스
3390,패션잡화>주얼리>주얼리소품>진열대
3391,패션잡화>주얼리>주얼리소품>세척용품
3392,패션잡화>여성신발>부츠>미들부츠
3393,패션잡화>여성신발>부츠>앵클/숏부츠
3395,패션잡화>주얼리>팔찌>금팔찌
3396,패션잡화>주얼리>팔찌>은팔찌
3397,패션잡화>주얼리>팔찌>패션팔찌
3399,화장품/미용>선케어>태닝>태닝스프레이
3401,화장품/미용>베이스메이크업>파우더>루스파우더
3403,화장품/미용>베이스메이크업>파운데이션>리퀴드형
3404,출산/육아>유아동잡화>신발>운동화
3405,출산/육아>유아동잡화>신발>실내화
3406,출산/육아>유아동잡화>신발>아쿠아슈즈
3408,출산/육아>유아동잡화>가방>신발주머니/보조가방
3409,출산/육아>유아동잡화>가방>토트백/숄더백
3410,출산/육아>유아동잡화>가방>백팩
3411,출산/육아>유아동잡화>가방>크로스백
3412,출산/육아>유아동잡화>가방>캐리어백
3413,출산/육아>유아동잡화>가방>미아방지가방
3415,출산/육아>완구/매트>작동완구>동물작동완구
3416,출산/육아>완구/매트>작동완구>기차
3417,출산/육아>완구/매트>작동완구>로봇
3418,출산/육아>완구/매트>작동완구>로봇강아지
3419,출산/육아>완구/매트>작동완구>자동차
3420,출산/육아>완구/매트>작동완구>비행기
3421,출산/육아>완구/매트>작동완구>오토바이
3422,출산/육아>완구/매트>작동완구>장난감총
3423,출산/육아>완구/매트>작동완구>헬기
3425,출산/육아>완구/매트>감각발달완구>도형끼우기
3426,출산/육아>완구/매트>감각발달완구>링쌓기/컵쌓기
3427,출산/육아>완구/매트>감각발달완구>멜로디완구
3428,출산/육아>완구/매트>감각발달완구>비눗방울
3429,출산/육아>완구/매트>감각발달완구>아기전화기
3430,출산/육아>완구/매트>감각발달완구>헝겊완구
3432,출산/육아>완구/매트>공간놀이기구>그네/그네봉
3433,출산/육아>완구/매트>공간놀이기구>놀이집
3434,출산/육아>완구/매트>공간놀이기구>다기능놀이터
3435,출산/육아>완구/매트>공간놀이기구>미끄럼틀
3436,출산/육아>완구/매트>공간놀이기구>볼텐트/놀이텐트
3438,출산/육아>완구/매트>물놀이용품>구명조끼
3439,출산/육아>완구/매트>물놀이용품>목튜브/암링
3440,출산/육아>완구/매트>물놀이용품>스노클링
3441,출산/육아>완구/매트>물놀이용품>보트
3442,출산/육아>완구/매트>물놀이용품>보행기튜브
3443,출산/육아>완구/매트>물놀이용품>풀장
3444,출산/육아>완구/매트>물놀이용품>튜브
3445,출산/육아>완구/매트>물놀이용품>물총
3446,출산/육아>완구/매트>물놀이용품>비치볼
3448,출산/육아>완구/매트>미술놀이>클레이
3449,출산/육아>완구/매트>미술놀이>플레이콘/매직콘
3450,출산/육아>완구/매트>미술놀이>그림판
3451,출산/육아>완구/매트>미술놀이>기타미술놀이
3452,출산/육아>완구/매트>미술놀이>물감
3453,출산/육아>완구/매트>미술놀이>색연필
3454,출산/육아>완구/매트>미술놀이>색칠공부
